time/s,cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
16496.76024,1.0,0.08153,1.14917,0.17005,1.16169,-8.41742
16513.85824,1.0,0.06443,1.1727,0.19717,1.18916,-9.54397
16535.44424,1.0,0.05102,1.20623,0.23097,1.22815,-10.83958
16562.68724,1.0,0.04042,1.2426,0.28557,1.27499,-12.94284
16597.18225,1.0,0.03192,1.27089,0.35665,1.31999,-15.67565
16640.73025,1.0,0.02528,1.28516,0.4305,1.35535,-18.51976
16695.79525,1.0,0.01999,1.2958,0.49514,1.38718,-20.91243
33032.61374,2.0,20004.453,0.59261,-0.02656,0.5932,2.56641
33032.75674,2.0,15829.126,0.59759,-0.01079,0.59769,1.0341
33032.89874,2.0,12516.703,0.60473,-0.0003,0.60473,0.0283
33033.04074,2.0,9909.4424,0.61078,0.01029,0.61087,-0.96522
33033.20474,2.0,7835.48,0.61587,0.01952,0.61618,-1.81581
33033.40574,2.0,6217.2461,0.62329,0.02547,0.62381,-2.34042
33033.64374,2.0,4905.291,0.62932,0.03154,0.63011,-2.86907
33033.88174,2.0,3881.2737,0.63614,0.03578,0.63714,-3.21908
33034.11974,2.0,3070.9827,0.6442,0.04232,0.64559,-3.75854
33034.35874,2.0,2430.7778,0.65189,0.04477,0.65343,-3.92845
33034.59674,2.0,1923.1537,0.65929,0.04843,0.66106,-4.20093
33034.83474,2.0,1522.4358,0.66739,0.05211,0.66942,-4.4644
33035.07274,2.0,1203.8446,0.6757,0.0546,0.6779,-4.61998
33035.31174,2.0,952.86591,0.68578,0.05841,0.68826,-4.86821
33035.54974,2.0,754.27557,0.69188,0.0601,0.69448,-4.96494
33035.78674,2.0,596.71857,0.70338,0.06277,0.70618,-5.0995
33036.02474,2.0,471.96338,0.71157,0.06605,0.71463,-5.30297
33036.26374,2.0,373.20856,0.72095,0.06989,0.72433,-5.53713
33036.50074,2.0,295.47278,0.73232,0.07216,0.73587,-5.62783
33036.74074,2.0,233.87738,0.74417,0.07522,0.74796,-5.77216
33036.97874,2.0,185.05922,0.75365,0.07975,0.75786,-6.04017
33037.21474,2.0,146.35823,0.76348,0.08412,0.7681,-6.28762
33037.45074,2.0,115.77804,0.77722,0.0876,0.78214,-6.43092
33037.68574,2.0,91.6721,0.78904,0.09498,0.79473,-6.86367
33037.93074,2.0,72.51701,0.80205,0.09902,0.80814,-7.03785
33038.15974,2.0,57.36816,0.81712,0.10724,0.82413,-7.47717
33038.39674,2.0,45.3629,0.83353,0.11478,0.84139,-7.84083
33038.62874,2.0,35.93134,0.85231,0.12138,0.86091,-8.10532
33038.87874,2.0,28.40909,0.87492,0.12783,0.88421,-8.31244
33039.09374,2.0,22.48202,0.89908,0.13287,0.90884,-8.40692
33039.35874,2.0,17.79613,0.92322,0.13295,0.93275,-8.19453
33039.61074,2.0,14.06813,0.94937,0.12997,0.95822,-7.79522
33039.82674,2.0,11.1448,0.97443,0.12383,0.98227,-7.24248
33040.09374,2.0,8.81772,0.99537,0.11618,1.00213,-6.65717
33040.27174,2.0,6.97545,1.01386,0.10451,1.01923,-5.88559
33040.49074,2.0,5.5173,1.02995,0.09319,1.03416,-5.16999
33040.75974,2.0,4.36941,1.04287,0.08387,1.04623,-4.5981
33041.09474,2.0,3.45686,1.05207,0.07465,1.05471,-4.05867
33041.51374,2.0,2.73547,1.05861,0.06676,1.06071,-3.6084
33042.03874,2.0,2.16054,1.06508,0.06071,1.06681,-3.26244
33042.69774,2.0,1.70952,1.07045,0.05596,1.07191,-2.99276
33043.52574,2.0,1.35352,1.07493,0.05283,1.07623,-2.81369
33044.56874,2.0,1.07079,1.07952,0.05145,1.08074,-2.72873
33045.88275,2.0,0.84734,1.08418,0.05155,1.0854,-2.72211
33047.53875,2.0,0.67072,1.08918,0.05513,1.09058,-2.89773
33049.62775,2.0,0.53067,1.09314,0.06098,1.09484,-3.19281
33052.26375,2.0,0.41976,1.09601,0.06807,1.09812,-3.55409
33055.59575,2.0,0.33183,1.09874,0.07519,1.10131,-3.91478
33059.80175,2.0,0.26261,1.10413,0.08374,1.1073,-4.33705
33065.10975,2.0,0.20791,1.11146,0.09438,1.11546,-4.85388
33071.81375,2.0,0.16452,1.12036,0.10736,1.1255,-5.47376
33080.29075,2.0,0.13007,1.13351,0.12346,1.14021,-6.21592
33090.98075,2.0,0.10309,1.15195,0.14431,1.16096,-7.14063
33104.49475,2.0,0.08153,1.17403,0.1755,1.18708,-8.50182
33121.59275,2.0,0.06443,1.19492,0.21598,1.21429,-10.24548
33143.17875,2.0,0.05102,1.20579,0.26333,1.23421,-12.31929
33170.42175,2.0,0.04042,1.21416,0.30504,1.25189,-14.10273
33204.91675,2.0,0.03192,1.22882,0.3441,1.27609,-15.64375
33248.46476,2.0,0.02528,1.25365,0.38233,1.31065,-16.96039
33303.52976,2.0,0.01999,1.29092,0.42338,1.35857,-18.15799
49584.69102,3.0,20004.453,0.57996,-0.02499,0.5805,2.4676
49584.83402,3.0,15829.126,0.58623,-0.01132,0.58634,1.10608
49584.97602,3.0,12516.703,0.59241,0.00084,0.59241,-0.08162
49585.11802,3.0,9909.4424,0.59892,0.01152,0.59903,-1.10168
49585.28202,3.0,7835.48,0.60468,0.019,0.60497,-1.79987
49585.48302,3.0,6217.2461,0.61129,0.02646,0.61186,-2.47836
49585.72102,3.0,4905.291,0.61889,0.0302,0.61963,-2.79392
49585.96002,3.0,3881.2737,0.62602,0.03819,0.62719,-3.49084
49586.19802,3.0,3070.9827,0.63295,0.04063,0.63425,-3.67263
49586.43602,3.0,2430.7778,0.64295,0.04435,0.64448,-3.94598
49586.67402,3.0,1923.1537,0.64788,0.04917,0.64975,-4.34015
49586.91202,3.0,1522.4358,0.65853,0.05236,0.66061,-4.54641
49587.15002,3.0,1203.8446,0.6657,0.0556,0.66801,-4.77427
49587.38902,3.0,952.86591,0.67365,0.05757,0.6761,-4.88455
49587.62702,3.0,754.27557,0.68301,0.06107,0.68573,-5.1093
49587.86402,3.0,596.71857,0.69064,0.06339,0.69354,-5.2443
49588.10202,3.0,471.96338,0.7025,0.0667,0.70566,-5.4237
49588.34102,3.0,373.20856,0.71074,0.06872,0.71405,-5.52243
49588.57802,3.0,295.47278,0.72137,0.07271,0.72502,-5.75585
49588.81802,3.0,233.87738,0.73198,0.07526,0.73584,-5.87039
49589.05602,3.0,185.05922,0.74273,0.07941,0.74696,-6.1027
49589.29202,3.0,146.35823,0.75379,0.08417,0.75848,-6.37166
49589.52802,3.0,115.77804,0.76538,0.08859,0.77049,-6.60274
49589.76302,3.0,91.6721,0.77722,0.09296,0.78276,-6.82041
49590.00802,3.0,72.51701,0.79068,0.1003,0.79702,-7.22958
49590.23702,3.0,57.36816,0.80573,0.10781,0.81291,-7.62124
49590.47402,3.0,45.3629,0.82207,0.1149,0.83006,-7.95649
49590.70602,3.0,35.93134,0.84262,0.12313,0.85157,-8.31362
49590.95602,3.0,28.40909,0.86465,0.12869,0.87417,-8.4657
49591.17102,3.0,22.48202,0.88858,0.13354,0.89856,-8.54664
49591.43602,3.0,17.79613,0.91543,0.13382,0.92516,-8.3168
49591.68802,3.0,14.06813,0.93992,0.13053,0.94894,-7.906
49591.90402,3.0,11.1448,0.96531,0.12371,0.97321,-7.30301
49592.17102,3.0,8.81772,0.98656,0.11666,0.99343,-6.74413
49592.35002,3.0,6.97545,1.00567,0.10532,1.01117,-5.97851
49592.56802,3.0,5.5173,1.02113,0.09476,1.02552,-5.30178
49592.83702,3.0,4.36941,1.03434,0.08309,1.03767,-4.59287
49593.17202,3.0,3.45686,1.04295,0.07457,1.04561,-4.08942
49593.59102,3.0,2.73547,1.05067,0.06805,1.05287,-3.70563
49594.11602,3.0,2.16054,1.05689,0.06011,1.05859,-3.25516
49594.77502,3.0,1.70952,1.06218,0.05617,1.06367,-3.0269
49595.60402,3.0,1.35352,1.06629,0.05244,1.06758,-2.81552
49596.64702,3.0,1.07079,1.07099,0.05028,1.07217,-2.68771
49597.96102,3.0,0.84734,1.07628,0.05184,1.07753,-2.75742
49599.61603,3.0,0.67072,1.08067,0.05493,1.08206,-2.90967
49601.70503,3.0,0.53067,1.08434,0.06077,1.08605,-3.2077
49604.34203,3.0,0.41976,1.087,0.06734,1.08909,-3.54474
49607.67303,3.0,0.33183,1.09036,0.07367,1.09285,-3.86515
49611.87903,3.0,0.26261,1.09564,0.08214,1.09872,-4.28725
49617.18703,3.0,0.20791,1.10276,0.09289,1.10667,-4.81506
49623.89203,3.0,0.16452,1.11194,0.10587,1.11697,-5.43905
49632.36803,3.0,0.13007,1.12528,0.12107,1.13178,-6.14074
49643.05803,3.0,0.10309,1.1446,0.14257,1.15345,-7.10022
49656.57203,3.0,0.08153,1.16469,0.17479,1.17773,-8.53486
49673.67003,3.0,0.06443,1.18343,0.21518,1.20284,-10.30512
49695.25603,3.0,0.05102,1.19318,0.25786,1.22073,-12.19458
49722.49903,3.0,0.04042,1.20194,0.29609,1.23787,-13.83912
49756.99503,3.0,0.03192,1.22017,0.33196,1.26452,-15.21939
49800.54204,3.0,0.02528,1.2478,0.3706,1.30168,-16.54169
49855.60704,3.0,0.01999,1.28716,0.41174,1.35141,-17.73853
66026.32633,4.0,20004.453,0.57343,-0.02512,0.57398,2.50872
66026.46933,4.0,15829.126,0.58023,-0.01237,0.58036,1.22105
66026.61133,4.0,12516.703,0.58444,0.00259,0.58444,-0.25386
66026.75333,4.0,9909.4424,0.59318,0.01135,0.59329,-1.0964
66026.91733,4.0,7835.48,0.59898,0.01975,0.59931,-1.88825
66027.11833,4.0,6217.2461,0.60552,0.02628,0.60609,-2.48556
66027.35633,4.0,4905.291,0.6143,0.03257,0.61517,-3.03511
66027.59433,4.0,3881.2737,0.62046,0.03804,0.62162,-3.50819
66027.83333,4.0,3070.9827,0.62823,0.04192,0.62963,-3.81745
66028.07133,4.0,2430.7778,0.63585,0.04573,0.63749,-4.11377
66028.30933,4.0,1923.1537,0.64319,0.04893,0.64505,-4.35078
66028.54733,4.0,1522.4358,0.65187,0.05113,0.65387,-4.4848
66028.78533,4.0,1203.8446,0.65921,0.05501,0.6615,-4.77054
66029.02433,4.0,952.86591,0.66786,0.05828,0.6704,-4.98708
66029.26233,4.0,754.27557,0.67805,0.06208,0.68088,-5.23103
66029.49933,4.0,596.71857,0.68655,0.06447,0.68958,-5.36494
66029.73733,4.0,471.96338,0.69638,0.0653,0.69943,-5.35681
66029.97633,4.0,373.20856,0.70569,0.07044,0.7092,-5.70028
66030.21433,4.0,295.47278,0.71644,0.07315,0.72016,-5.8299
66030.45333,4.0,233.87738,0.72757,0.07565,0.73149,-5.93572
66030.69133,4.0,185.05922,0.7388,0.07978,0.7431,-6.16303
66030.92733,4.0,146.35823,0.74903,0.08426,0.75375,-6.41824
66031.16333,4.0,115.77804,0.76097,0.08985,0.76626,-6.73351
66031.39833,4.0,91.6721,0.77402,0.09461,0.77978,-6.9688
66031.64333,4.0,72.51701,0.78513,0.09959,0.79142,-7.22905
66031.87233,4.0,57.36816,0.80088,0.10796,0.80812,-7.67756
66032.10933,4.0,45.3629,0.81781,0.11486,0.82584,-7.99472
66032.34133,4.0,35.93134,0.8384,0.12231,0.84727,-8.30024
66032.59233,4.0,28.40909,0.85947,0.12821,0.86898,-8.48431
66032.80633,4.0,22.48202,0.88573,0.1333,0.89571,-8.55864
66033.07133,4.0,17.79613,0.91072,0.13381,0.9205,-8.35846
66033.32333,4.0,14.06813,0.93572,0.13051,0.94478,-7.93992
66033.53933,4.0,11.1448,0.95941,0.12441,0.96745,-7.38851
66033.80733,4.0,8.81772,0.98345,0.11655,0.99033,-6.75862
66033.98533,4.0,6.97545,1.00231,0.10519,1.00781,-5.99094
66034.20333,4.0,5.5173,1.01645,0.09458,1.02084,-5.31607
66034.47233,4.0,4.36941,1.02953,0.08372,1.03293,-4.64882
66034.80733,4.0,3.45686,1.03856,0.07475,1.04124,-4.11699
66035.22633,4.0,2.73547,1.04603,0.06518,1.04806,-3.56573
66035.75133,4.0,2.16054,1.05331,0.05967,1.05499,-3.24237
66036.41133,4.0,1.70952,1.05879,0.05597,1.06027,-3.02591
66037.23933,4.0,1.35352,1.06267,0.05382,1.06403,-2.89957
66038.28233,4.0,1.07079,1.06551,0.05218,1.06679,-2.80346
66039.59633,4.0,0.84734,1.06928,0.05222,1.07055,-2.79566
66041.25133,4.0,0.67072,1.07306,0.05343,1.07439,-2.85028
66043.34033,4.0,0.53067,1.07744,0.05702,1.07894,-3.0293
66045.97733,4.0,0.41976,1.08216,0.06172,1.08392,-3.26448
66049.30833,4.0,0.33183,1.08906,0.06863,1.09122,-3.60581
66053.51433,4.0,0.26261,1.09738,0.07963,1.10027,-4.15023
66058.82233,4.0,0.20791,1.10574,0.09621,1.10992,-4.97277
66065.52733,4.0,0.16452,1.11116,0.11503,1.1171,-5.91035
66074.00334,4.0,0.13007,1.1161,0.13412,1.12413,-6.85229
66084.69334,4.0,0.10309,1.12386,0.15223,1.13412,-7.71378
66098.20734,4.0,0.08153,1.13747,0.17268,1.1505,-8.632
66115.30534,4.0,0.06443,1.15459,0.19716,1.1713,-9.69052
66136.89234,4.0,0.05102,1.17664,0.22346,1.19767,-10.75298
66164.13434,4.0,0.04042,1.21041,0.2543,1.23684,-11.86515
66198.63035,4.0,0.03192,1.25682,0.2998,1.29208,-13.41655
66242.17735,4.0,0.02528,1.30446,0.36913,1.35568,-15.80009
66297.24336,4.0,0.01999,1.34135,0.45674,1.41698,-18.804
82420.38081,5.0,20004.453,0.55965,-0.02496,0.5602,2.55323
82420.52381,5.0,15829.126,0.56471,-0.01067,0.56481,1.08219
82420.66581,5.0,12516.703,0.57353,0.00198,0.57353,-0.19734
82420.80781,5.0,9909.4424,0.57819,0.01123,0.5783,-1.11318
82420.97181,5.0,7835.48,0.58484,0.02017,0.58519,-1.97567
82421.17281,5.0,6217.2461,0.59029,0.02734,0.59092,-2.65164
82421.41081,5.0,4905.291,0.59796,0.03392,0.59892,-3.2471
82421.64881,5.0,3881.2737,0.60443,0.03654,0.60553,-3.45992
82421.88681,5.0,3070.9827,0.61157,0.04109,0.61295,-3.84427
82422.12481,5.0,2430.7778,0.62061,0.04517,0.62226,-4.1627
82422.36281,5.0,1923.1537,0.62865,0.04871,0.63054,-4.43048
82422.60081,5.0,1522.4358,0.63567,0.05216,0.6378,-4.69129
82422.83881,5.0,1203.8446,0.64448,0.0544,0.64677,-4.8248
82423.07781,5.0,952.86591,0.65505,0.05738,0.65756,-5.00642
82423.31581,5.0,754.27557,0.66134,0.06094,0.66414,-5.26465
82423.55281,5.0,596.71857,0.67258,0.06288,0.67551,-5.34138
82423.79081,5.0,471.96338,0.68184,0.06631,0.68506,-5.55468
82424.02981,5.0,373.20856,0.69228,0.0694,0.69575,-5.72465
82424.26781,5.0,295.47278,0.70204,0.07187,0.70571,-5.84517
82424.50681,5.0,233.87738,0.71242,0.07427,0.71628,-5.95127
82424.74481,5.0,185.05922,0.72204,0.08082,0.72655,-6.38686
82424.98081,5.0,146.35823,0.73191,0.08305,0.7366,-6.47396
82425.21681,5.0,115.77804,0.74625,0.08986,0.75164,-6.86624
82425.45181,5.0,91.6721,0.75772,0.09319,0.76343,-7.01146
82425.69681,5.0,72.51701,0.77273,0.10152,0.77937,-7.48445
82425.92581,5.0,57.36816,0.78684,0.10637,0.79399,-7.69874
82426.16281,5.0,45.3629,0.80342,0.11653,0.81183,-8.25281
82426.39481,5.0,35.93134,0.82309,0.12242,0.83215,-8.45988
82426.64581,5.0,28.40909,0.84441,0.12922,0.85424,-8.70081
82426.85981,5.0,22.48202,0.86979,0.13477,0.88017,-8.80796
82427.12481,5.0,17.79613,0.89537,0.13462,0.90544,-8.55054
82427.37681,5.0,14.06813,0.92132,0.13196,0.93073,-8.15122
82427.59281,5.0,11.1448,0.94522,0.12634,0.95363,-7.61324
82427.86081,5.0,8.81772,0.96941,0.11663,0.9764,-6.86032
82428.03881,5.0,6.97545,0.98855,0.10588,0.9942,-6.11342
82428.25681,5.0,5.5173,1.00282,0.09477,1.00729,-5.39885
82428.52581,5.0,4.36941,1.016,0.08494,1.01955,-4.77902
82428.86081,5.0,3.45686,1.02478,0.07586,1.02759,-4.23348
82429.27981,5.0,2.73547,1.03279,0.06587,1.03489,-3.64913
82429.80481,5.0,2.16054,1.04024,0.05887,1.0419,-3.23912
82430.46381,5.0,1.70952,1.04527,0.05633,1.04679,-3.0847
82431.29281,5.0,1.35352,1.05003,0.0539,1.05141,-2.93865
82432.33581,5.0,1.07079,1.05253,0.05227,1.05382,-2.84326
82433.64981,5.0,0.84734,1.05603,0.052,1.05731,-2.81896
82435.30481,5.0,0.67072,1.06006,0.05368,1.06142,-2.89902
82437.39381,5.0,0.53067,1.06426,0.05666,1.06576,-3.04747
82440.03081,5.0,0.41976,1.07011,0.06187,1.0719,-3.30896
82443.36181,5.0,0.33183,1.07697,0.06821,1.07913,-3.62423
82447.56781,5.0,0.26261,1.08583,0.08077,1.08883,-4.25388
82452.87581,5.0,0.20791,1.09226,0.09714,1.09657,-5.08235
82459.58081,5.0,0.16452,1.09693,0.11498,1.10294,-5.98364
82468.05681,5.0,0.13007,1.10234,0.13171,1.11018,-6.81338
82478.74681,5.0,0.10309,1.11118,0.15003,1.12126,-7.68944
82492.26081,5.0,0.08153,1.12564,0.17049,1.13848,-8.61243
82509.35882,5.0,0.06443,1.14397,0.19518,1.1605,-9.68249
82530.94582,5.0,0.05102,1.16626,0.22153,1.18712,-10.7553
82558.18782,5.0,0.04042,1.20142,0.2538,1.22794,-11.92849
82592.68382,5.0,0.03192,1.24717,0.30412,1.28371,-13.70385
82636.23083,5.0,0.02528,1.29077,0.37477,1.34407,-16.19054
82691.29683,5.0,0.01999,1.32151,0.45872,1.39886,-19.14299
98771.48889,6.0,20004.453,0.55576,-0.02577,0.55636,2.65451
98771.63089,6.0,15829.126,0.56246,-0.00993,0.56255,1.01156
98771.77289,6.0,12516.703,0.56924,0.0015,0.56925,-0.15077
98771.91489,6.0,9909.4424,0.57426,0.0121,0.57439,-1.20657
98772.07889,6.0,7835.48,0.58136,0.01932,0.58168,-1.9031
98772.27989,6.0,6217.2461,0.58704,0.02571,0.5876,-2.50749
98772.51789,6.0,4905.291,0.59494,0.03148,0.59577,-3.0292
98772.75689,6.0,3881.2737,0.60236,0.038,0.60356,-3.60936
98772.99489,6.0,3070.9827,0.61032,0.0416,0.61174,-3.89925
98773.23289,6.0,2430.7778,0.61683,0.04568,0.61852,-4.23534
98773.47089,6.0,1923.1537,0.62501,0.05029,0.62703,-4.60049
98773.70889,6.0,1522.4358,0.63284,0.05267,0.63503,-4.75786
98773.94689,6.0,1203.8446,0.64087,0.05483,0.64321,-4.88976
98774.18589,6.0,952.86591,0.65024,0.05767,0.65279,-5.06792
98774.42389,6.0,754.27557,0.65852,0.06079,0.66132,-5.27405
98774.66189,6.0,596.71857,0.66814,0.06509,0.67131,-5.56405
98774.89889,6.0,471.96338,0.67908,0.06577,0.68226,-5.5323
98775.13789,6.0,373.20856,0.68754,0.07068,0.69116,-5.86965
98775.37589,6.0,295.47278,0.69652,0.07198,0.70023,-5.90054
98775.61489,6.0,233.87738,0.70963,0.07496,0.71358,-6.02988
98775.85289,6.0,185.05922,0.71962,0.07993,0.72405,-6.33767
98776.08889,6.0,146.35823,0.73137,0.0836,0.73613,-6.52073
98776.32589,6.0,115.77804,0.74177,0.08939,0.74714,-6.87117
98776.55989,6.0,91.6721,0.75425,0.09422,0.76011,-7.1203
98776.80489,6.0,72.51701,0.7682,0.10033,0.77473,-7.44054
98777.03489,6.0,57.36816,0.78266,0.10712,0.78996,-7.79345
98777.27089,6.0,45.3629,0.80093,0.11632,0.80933,-8.26324
98777.50289,6.0,35.93134,0.81835,0.12378,0.82766,-8.60134
98777.75389,6.0,28.40909,0.84238,0.12969,0.8523,-8.75258
98777.96789,6.0,22.48202,0.86711,0.13526,0.8776,-8.86607
98778.23289,6.0,17.79613,0.89316,0.13518,0.90334,-8.60661
98778.48489,6.0,14.06813,0.91762,0.13156,0.927,-8.15902
98778.70089,6.0,11.1448,0.94365,0.12819,0.95232,-7.7358
98778.96889,6.0,8.81772,0.96569,0.11709,0.97276,-6.9131
98779.14689,6.0,6.97545,0.98444,0.10711,0.99025,-6.20966
98779.36489,6.0,5.5173,1.00327,0.09574,1.00783,-5.45121
98779.63389,6.0,4.36941,1.01378,0.08534,1.01737,-4.81206
98779.96989,6.0,3.45686,1.02314,0.0753,1.02591,-4.20896
98780.38789,6.0,2.73547,1.03193,0.06759,1.03414,-3.7473
98780.91289,6.0,2.16054,1.03764,0.06059,1.0394,-3.34176
98781.57289,6.0,1.70952,1.04303,0.0546,1.04446,-2.99656
98782.40089,6.0,1.35352,1.04874,0.05301,1.05007,-2.8934
98783.44389,6.0,1.07079,1.05323,0.05236,1.05453,-2.84624
98784.75789,6.0,0.84734,1.05642,0.05352,1.05778,-2.90046
98786.41389,6.0,0.67072,1.05919,0.05581,1.06066,-3.01625
98788.50189,6.0,0.53067,1.06243,0.0585,1.06404,-3.15189
98791.13889,6.0,0.41976,1.06714,0.06369,1.06904,-3.41546
98794.46989,6.0,0.33183,1.07208,0.06986,1.07436,-3.72853
98798.67589,6.0,0.26261,1.07894,0.07862,1.0818,-4.16769
98803.98389,6.0,0.20791,1.08859,0.08933,1.09225,-4.6914
98810.6889,6.0,0.16452,1.10132,0.10595,1.10641,-5.49533
98819.1649,6.0,0.13007,1.11352,0.12973,1.12105,-6.64524
98829.8549,6.0,0.10309,1.12245,0.15762,1.13346,-7.99366
98843.3689,6.0,0.08153,1.12943,0.18453,1.1444,-9.27928
98860.4669,6.0,0.06443,1.14023,0.21108,1.1596,-10.48778
98882.0539,6.0,0.05102,1.15665,0.23586,1.18045,-11.52548
98909.29591,6.0,0.04042,1.18058,0.26616,1.21021,-12.70464
98943.79191,6.0,0.03192,1.2118,0.30006,1.2484,-13.90751
98987.33891,6.0,0.02528,1.25746,0.33944,1.30247,-15.10621
99042.40492,6.0,0.01999,1.32024,0.39701,1.37864,-16.73666
115106.62098,7.0,20004.453,0.55781,-0.02605,0.55842,2.67428
115106.76298,7.0,15829.126,0.56362,-0.01014,0.56372,1.03116
115106.90498,7.0,12516.703,0.57214,0.00146,0.57215,-0.14615
115107.04698,7.0,9909.4424,0.57725,0.01055,0.57735,-1.04696
115107.21098,7.0,7835.48,0.5847,0.01969,0.58503,-1.92868
115107.41198,7.0,6217.2461,0.59075,0.0257,0.59131,-2.49097
115107.64998,7.0,4905.291,0.59817,0.03087,0.59897,-2.95469
115107.88898,7.0,3881.2737,0.60559,0.03831,0.6068,-3.61968
115108.12698,7.0,3070.9827,0.61249,0.04212,0.61394,-3.93422
115108.36498,7.0,2430.7778,0.61998,0.045,0.62161,-4.15139
115108.60298,7.0,1923.1537,0.62766,0.04877,0.62955,-4.4434
115108.84098,7.0,1522.4358,0.63603,0.05265,0.6382,-4.7322
115109.07898,7.0,1203.8446,0.64334,0.05583,0.64576,-4.95996
115109.31798,7.0,952.86591,0.65376,0.05856,0.65638,-5.11892
115109.55598,7.0,754.27557,0.66176,0.06198,0.66465,-5.3504
115109.79298,7.0,596.71857,0.67095,0.06305,0.67391,-5.36848
115110.03098,7.0,471.96338,0.68103,0.0673,0.68435,-5.644
115110.26998,7.0,373.20856,0.68967,0.07031,0.69325,-5.82081
115110.50798,7.0,295.47278,0.70106,0.07263,0.70482,-5.91464
115110.74698,7.0,233.87738,0.71047,0.07667,0.71459,-6.15956
115110.98498,7.0,185.05922,0.72147,0.08116,0.72602,-6.41848
115111.22098,7.0,146.35823,0.73256,0.08437,0.7374,-6.56969
115111.45798,7.0,115.77804,0.74356,0.08924,0.7489,-6.84369
115111.69198,7.0,91.6721,0.75749,0.09584,0.76353,-7.21093
115111.93698,7.0,72.51701,0.77103,0.10129,0.77766,-7.4843
