time/s,cycle number,ox/red,Capacity/mA.h
0.0,0.0,1,3.8145266,44.988678,0.0
0.000199999994947575,0.0,1,3.8168502,44.988045,2.499335818820529e-06
0.0005999999848427251,0.0,1,3.8183444,44.991234,7.498078028361003e-06
0.0007999999797903001,0.0,1,3.8196416,44.996983,9.997910393608942e-06
0.0009999999747378752,0.0,1,3.8207672,44.984844,1.249706840515137e-05
0.001399999964633025,0.0,1,3.8226364,44.992512,1.749641376071506e-05
0.001799999954528175,0.0,1,3.824296,44.987404,2.249512057834202e-05
0.002199999944423325,0.0,1,3.8255551,44.99762,2.749489148457845e-05
0.002599999934318475,0.0,1,3.8267949,44.996983,3.249430783589681e-05
0.002999999924213625,0.0,1,3.8278441,44.998898,3.749329821268718e-05
0.003399999914108776,0.0,1,3.828855,44.98996,4.249239540100098e-05
0.003999999898951501,0.0,1,3.8301904,44.994427,4.999178568522136e-05
0.004599999883794226,0.0,1,3.8313348,44.987404,5.749025387234159e-05
0.005199999868636951,0.0,1,3.8323457,44.99379,6.498943159315322e-05
0.005799999853479676,0.0,1,3.8334141,44.99379,7.248789978027344e-05
0.006599999833269976,0.0,1,3.8345203,44.988678,8.248605812920465e-05
0.007399999813060276,0.0,1,3.8357031,44.994427,9.248524538675945e-05
0.008399999787798151,0.0,1,3.8368285,44.994427,0.0001049839102427165
0.009399999762536027,0.0,1,3.8378778,44.99379,0.000117482113732232
0.0103999997372739,0.0,1,3.838984,44.998257,0.0001299807075924344
0.01139999971201178,0.0,1,3.8400333,44.988045,0.0001424784503512913
0.0127999996766448,0.0,1,3.8411205,44.992512,0.0001599763185713027
0.01419999964127783,0.0,1,3.8422079,44.995068,0.0001774735130733914
0.01559999960591085,0.0,1,3.8433905,44.996983,0.0001949721620347765
0.01699999957054388,0.0,1,3.8444016,44.996983,0.0002124693209330241
0.01879999952507205,0.0,1,3.8454316,44.995068,0.0002349663575490316
0.02059999947960023,0.0,1,3.8465188,44.996983,0.0002574643164740669
0.02219999943918083,0.0,1,3.8475299,44.996342,0.0002774620878431533
0.02419999938865658,0.0,1,3.8486171,44.995705,0.000302458246866862
0.0263999993330799,0.0,1,3.8497427,44.99379,0.0003299554447597928
0.0287999992724508,0.0,1,3.8508871,44.991234,0.0003599514817131891
0.03119999921182171,0.0,1,3.8520126,44.993153,0.0003899479442172581
0.03399999914108776,0.0,1,3.8530807,44.992512,0.0004249436456892226
0.03659999907540623,0.0,1,3.8542254,44.991234,0.0004574396917555068
0.03919999900972471,0.0,1,3.8552744,44.999538,0.0004899361284044054
0.04219999893393833,0.0,1,3.8562856,44.991875,0.0005274297459920248
0.04559999884804711,0.0,1,3.8573155,44.994427,0.0005699244475894505
0.04899999876215588,0.0,1,3.8584602,44.992512,0.0006124195037417943
0.05299999866110738,0.0,1,3.8594902,44.99379,0.0006624127091301814
0.05659999857016373,0.0,1,3.8605201,44.994427,0.000707406107372708
0.06079999846406281,0.0,1,3.8615313,44.987404,0.0007598988253275556
0.06499999835796189,0.0,1,3.8625612,44.992512,0.000812392678578695
0.07019999822659884,0.0,1,3.8635914,44.991875,0.0008773863326178659
0.07599999808007851,0.0,1,3.8646023,44.995705,0.0009498778516981339
0.08239999791840091,0.0,1,3.8656325,44.994427,0.001029866242090861
0.08919999774661846,0.0,1,3.8667197,44.990593,0.001114856425603231
0.09759999753441662,0.0,1,3.8677497,44.996983,0.001219846013175117
0.1061999973171623,0.0,1,3.8687799,44.98996,0.00132733401383294
0.1177999970241217,0.0,1,3.869848,44.998898,0.001472314461602105
0.1313999966805568,0.0,1,3.8708591,44.993153,0.00164229323302375
0.1469999962864676,0.0,1,3.8719463,44.998898,0.001837269583172269
0.1689999957307009,0.0,1,3.8729765,44.99762,0.002112235777748956
0.2025999948818935,0.0,1,3.8739874,45.000813,0.002532184441460504
0.2501999936794164,0.0,1,3.8750176,44.991875,0.00312711448457506
0.3421999913553009,0.0,1,3.8760667,44.987404,0.004276976976394654
0.5051999872375745,0.0,1,3.8770967,44.99379,0.006314224490271674
0.7711999805178493,0.0,1,3.8781269,44.996342,0.00963881491025289
1.104199972105562,0.0,1,3.8791568,45.000813,0.01380076202985975
1.490799962339224,0.0,1,3.8802061,44.995705,0.01863267649862501
1.911999951698817,0.0,1,3.881217,44.999538,0.02389703314908346
2.342399940825999,0.0,1,3.8822472,44.991234,0.02927633359209696
2.821999928710284,0.0,1,3.8832581,44.996342,0.0352706231481764
3.333799915781128,0.0,1,3.8842692,44.996983,0.04166737212223477
3.896199901573709,0.0,1,3.8852992,44.996983,0.04869655724461873
4.439599887846271,0.0,1,3.8863292,44.995705,0.05548825056287977
5.042199872623314,0.0,1,3.8873403,44.990593,0.06301987948523627
5.658999857041636,0.0,1,3.8883703,44.999538,0.07072897131856282
6.328399840131169,0.0,1,3.8893814,44.990593,0.07909550912306043
6.992799823347013,0.0,1,3.8904305,44.992512,0.0873995548394521
7.713599805138074,0.0,1,3.8914416,44.988045,0.09640854287592569
8.451599786494626,0.0,1,3.8924525,44.998898,0.1056325248646206
9.198599767623818,0.0,1,3.8934824,44.998898,0.1149689265789456
10.03699974644405,0.0,1,3.8945317,44.99379,0.1254476546435886
10.88339972506219,0.0,1,3.8955617,45.000813,0.1360264018976423
11.68759970474639,0.0,1,3.8965919,44.995068,0.1460776893234253
12.65139968039875,0.0,1,3.8976219,44.996342,0.1581237568465339
13.57159965715255,0.0,1,3.898633,45.00209,0.1696249227481418
14.58939963144076,0.0,1,3.8996439,44.987404,0.1823459275779724
