time/s,cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
26374.60124,2.0,45.3629,0.8702,0.25164,0.90585,-16.1284
26374.83424,2.0,35.93134,0.90919,0.25678,0.94476,-15.77087
26375.08424,2.0,28.40909,0.94869,0.26027,0.98375,-15.34129
26375.29824,2.0,22.48202,0.99071,0.26359,1.02518,-14.89881
26375.56324,2.0,17.79613,1.03071,0.26988,1.06545,-14.67301
26375.81524,2.0,14.06813,1.07643,0.27241,1.11036,-14.20149
26376.03224,2.0,11.1448,1.1205,0.27189,1.15302,-13.63906
26376.29924,2.0,8.81772,1.17005,0.26934,1.20065,-12.96349
26376.47724,2.0,6.97545,1.21891,0.2683,1.24809,-12.41365
26376.69524,2.0,5.5173,1.26339,0.25128,1.28814,-11.24907
26376.96424,2.0,4.36941,1.30653,0.23947,1.3283,-10.38625
26377.30024,2.0,3.45686,1.34649,0.21599,1.3637,-9.11311
26377.71824,2.0,2.73547,1.38615,0.19784,1.4002,-8.1229
26378.24324,2.0,2.16054,1.41302,0.1828,1.42479,-7.37152
26378.90324,2.0,1.70952,1.42984,0.16468,1.43929,-6.5699
26379.73124,2.0,1.35352,1.44328,0.1468,1.45073,-5.80775
26380.77424,2.0,1.07079,1.45378,0.12823,1.45943,-5.04069
26382.08824,2.0,0.84734,1.46711,0.11122,1.47132,-4.33508
26383.74324,2.0,0.67072,1.48194,0.09769,1.48515,-3.77148
26385.83224,2.0,0.53067,1.50158,0.09032,1.50429,-3.44222
26388.46924,2.0,0.41976,1.52141,0.0942,1.52432,-3.54287
26391.80024,2.0,0.33183,1.53527,0.10858,1.5391,-4.04558
26396.00624,2.0,0.26261,1.53759,0.12645,1.54278,-4.70142
26401.31424,2.0,0.20791,1.53122,0.14075,1.53768,-5.25175
26408.01824,2.0,0.16452,1.52307,0.14464,1.52993,-5.42471
26416.49524,2.0,0.13007,1.52249,0.14071,1.52898,-5.28026
26427.18524,2.0,0.10309,1.53533,0.13581,1.54133,-5.05487
26440.69924,2.0,0.08153,1.56204,0.13868,1.56819,-5.07358
